kind	pascalName	pascalValue	language	mnemonic	context	status	javaAnalog	note
mnemonic			ENGLISH	M	ENGLISH:DIALOG:dlgDriveInfoSetup:3529	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	V	ENGLISH:DIALOG:dlgDriveInfoSetup:3530	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	E	ENGLISH:DIALOG:dlgDriveInfoSetup:3532	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	X	ENGLISH:DIALOG:dlgDriveInfoSetup:3533	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	I	ENGLISH:DIALOG:dlgDriveInfoSetup:3535	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgDriveInfoSetup:3538	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgDriveInfoSetup:3540	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	U	ENGLISH:DIALOG:dlgStartupSetup:3546	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	R	ENGLISH:DIALOG:dlgStartupSetup:3547	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgStartupSetup:3548	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	F	ENGLISH:DIALOG:dlgStartupSetup:3550	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	I	ENGLISH:DIALOG:dlgStartupSetup:3556	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	D	ENGLISH:DIALOG:dlgStartupSetup:3557	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	b	ENGLISH:DIALOG:dlgStartupSetup:3558	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	P	ENGLISH:DIALOG:dlgStartupSetup:3559	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	V	ENGLISH:DIALOG:dlgStartupSetup:3560	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgStartupSetup:3564	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	F	ENGLISH:DIALOG:dlgArvidFileFind:3571	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	D	ENGLISH:DIALOG:dlgArvidFileFind:3573	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	A	ENGLISH:DIALOG:dlgArvidFileFind:3575	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	S	ENGLISH:DIALOG:dlgArvidFileFind:3576	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgArvidFileFind:3579	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	v	ENGLISH:DIALOG:dlgArvidFileFind:3580	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgArvidFileFind:3582	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	G	ENGLISH:Dialog:dlgArvidFindResults:3587	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	C	ENGLISH:Dialog:dlgArvidFindResults:3588	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	e	ENGLISH:DIALOG:dlgSystemSetup:3595	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	U	ENGLISH:DIALOG:dlgSystemSetup:3596	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	F	ENGLISH:DIALOG:dlgSystemSetup:3598	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	i	ENGLISH:DIALOG:dlgSystemSetup:3599	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	-	ENGLISH:DIALOG:dlgSystemSetup:3600	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	C	ENGLISH:DIALOG:dlgSystemSetup:3602	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	d	ENGLISH:DIALOG:dlgSystemSetup:3603	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	l	ENGLISH:DIALOG:dlgSystemSetup:3605	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	O	ENGLISH:DIALOG:dlgSystemSetup:3608	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	1	ENGLISH:DIALOG:dlgSystemSetup:3611	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	2	ENGLISH:DIALOG:dlgSystemSetup:3613	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	T	ENGLISH:DIALOG:dlgSystemSetup:3616	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	D	ENGLISH:DIALOG:dlgSystemSetup:3620	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	w	ENGLISH:DIALOG:dlgSystemSetup:3623	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	p	ENGLISH:DIALOG:dlgSystemSetup:3624	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	v	ENGLISH:DIALOG:dlgSystemSetup:3625	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgSystemSetup:3635	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgSystemSetup:3637	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	8	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3643	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	7	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3644	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	6	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3645	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	5	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3646	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	1	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3650	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	2	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3651	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	N	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3655	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	O	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3656	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	E	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3657	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	M	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3658	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	S	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3659	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	C	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3663	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	D	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3664	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	X	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3669	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3672	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgAdvancedCOMSetup:3674	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgCpuFlagInfo:3809	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgFTNInfo:3821	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgFTNInfo:3823	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgSrchFailed:3834	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgSetupColumnsDisk:4027	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgSetupColumnsDisk:4029	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgSetupColumnsFind:4208	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgSetupColumnsFind:4210	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgSetupColumnsTemp:4389	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgSetupColumnsTemp:4391	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgSetupColumnsArch:4537	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgSetupColumnsArch:4539	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgSetupColumnsArvd:4674	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgSetupColumnsArvd:4676	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	N	ENGLISH:DIALOG:dlgNameCase:4693	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	x	ENGLISH:DIALOG:dlgNameCase:4702	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgNameCase:4703	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	1	ENGLISH:DIALOG:dlgChScreenMode:4712	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	2	ENGLISH:DIALOG:dlgChScreenMode:4713	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	3	ENGLISH:DIALOG:dlgChScreenMode:4714	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	4	ENGLISH:DIALOG:dlgChScreenMode:4715	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	5	ENGLISH:DIALOG:dlgChScreenMode:4716	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	6	ENGLISH:DIALOG:dlgChScreenMode:4717	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	C	ENGLISH:DIALOG:dlgChScreenMode:4718	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgChScreenMode:4729	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	C	ENGLISH:DIALOG:dlgSetExportCsvFormat:4738	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	N	ENGLISH:DIALOG:dlgSetExportCsvFormat:4743	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	F	ENGLISH:DIALOG:dlgSetExportCsvFormat:4748	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	К	ENGLISH:DIALOG:dlgSetExportCsvFormat:4749	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	R	ENGLISH:DIALOG:dlgDBFGoto:4758	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	C	ENGLISH:DIALOG:dlgDBFGoto:4760	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	K	ENGLISH:DIALOG:dlgDBFGoto:4761	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	H	ENGLISH:DIALOG:dlgDBFGoto:4763	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	R	ENGLISH:DIALOG:dlgSkipBadFile:4770	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	S	ENGLISH:DIALOG:dlgSkipBadFile:4771	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	A	ENGLISH:DIALOG:dlgSkipBadFile:4772	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			ENGLISH	C	ENGLISH:DIALOG:dlgSkipBadFile:4773	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	С	RUSSIAN:DIALOG:dlgCountrySetup:270	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	М	RUSSIAN:DIALOG:dlgCountrySetup:272	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	Д	RUSSIAN:DIALOG:dlgCountrySetup:273	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	Г	RUSSIAN:DIALOG:dlgCountrySetup:274	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	1	RUSSIAN:DIALOG:dlgCountrySetup:278	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	2	RUSSIAN:DIALOG:dlgCountrySetup:279	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	а	RUSSIAN:DIALOG:dlgCountrySetup:283	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	р	RUSSIAN:DIALOG:dlgCountrySetup:285	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	Т	RUSSIAN:DIALOG:dlgCountrySetup:287	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	е	RUSSIAN:DIALOG:dlgCountrySetup:289	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	о	RUSSIAN:DIALOG:dlgCountrySetup:291	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	Ф	RUSSIAN:DIALOG:dlgCountrySetup:299	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	В	RUSSIAN:DIALOG:dlgCountrySetup:301	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	К	RUSSIAN:DIALOG:dlgCountrySetup:303	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	б	RUSSIAN:DIALOG:dlgCountrySetup:309	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
mnemonic			RUSSIAN	K	RUSSIAN:DIALOG:dlgCountrySetup:310	prototype to replace	none; resource binding pending	Language-specific resource mnemonic.
